;Database,COVE-SEAPRISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,Above water measurement Level 1.5 Screened data DATA USAGE: Due to the research and development phase characterizing AERONET Ocean Color. AOT869 was used for T865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,AERONET-Ocean Color Data Download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,PI(s):Brent_Holben brent@aeronet.gsfc.nasa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://aeronet.gsfc.nasa.gov/cgi-bin/type_one_station_seaprism_new?site=COVE_SEAPRISM&nachal=2&level=2&place_code=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,37.00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
AS22-00031,22,COVE,2006,4,23,15,7,-75.71,36.9,0,NaN,5.104498,NaN,NaN,NaN,NaN,0.104353,0.484227,0.343758,0.681508,NaN,NaN,0.922785,NaN,0.206345,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00032,22,COVE,2006,4,23,15,34,-75.71,36.9,0,NaN,4.095863,NaN,NaN,NaN,NaN,0.096818,0.500648,0.283384,0.710966,NaN,NaN,0.886815,NaN,0.206733,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00033,22,COVE,2006,4,24,12,32,-75.71,36.9,0,NaN,5.251721,NaN,NaN,NaN,NaN,0.095584,0.35695,0.485446,0.646817,NaN,NaN,0.882014,NaN,0.205741,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00034,22,COVE,2006,4,24,13,2,-75.71,36.9,0,NaN,3.840997,NaN,NaN,NaN,NaN,0.089073,0.423185,0.464061,0.740339,NaN,NaN,0.897859,NaN,0.196113,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00035,22,COVE,2006,4,24,13,34,-75.71,36.9,0,NaN,18.4759,NaN,NaN,NaN,NaN,0.089892,0.461758,0.553968,0.468846,NaN,NaN,0.988781,NaN,0.200782,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00036,22,COVE,2006,4,24,14,13,-75.71,36.9,0,NaN,11.495831,NaN,NaN,NaN,NaN,0.085126,0.489006,0.547174,0.526112,NaN,NaN,0.947044,NaN,0.18452,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00037,22,COVE,2006,4,24,14,34,-75.71,36.9,0,NaN,4.357616,NaN,NaN,NaN,NaN,0.104353,0.493693,0.26777,0.661351,NaN,NaN,0.844656,NaN,0.026167,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00038,22,COVE,2006,4,25,14,34,-75.71,36.9,0,NaN,4.678403,NaN,NaN,NaN,NaN,0.114402,0.410133,0.187758,0.522918,NaN,NaN,0.686603,NaN,0.158304,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00039,22,COVE,2006,4,25,15,7,-75.71,36.9,0,NaN,4.061205,NaN,NaN,NaN,NaN,0.130736,0.523,0.338121,0.671854,NaN,NaN,0.834018,NaN,0.157377,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00040,22,COVE,2006,4,28,14,10,-75.71,36.9,0,NaN,6.274791,NaN,NaN,NaN,NaN,0.113912,0.537302,0.621015,0.556809,NaN,NaN,0.806764,NaN,0.176913,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00041,22,COVE,2006,5,6,15,5,-75.71,36.9,0,NaN,4.773521,NaN,NaN,NaN,NaN,0.160702,0.382801,0.813762,1.338164,NaN,NaN,1.764039,NaN,0.326234,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00042,22,COVE,2006,5,6,15,33,-75.71,36.9,0,NaN,4.267935,NaN,NaN,NaN,NaN,0.152822,0.369526,0.912756,1.368212,NaN,NaN,1.726962,NaN,0.319826,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00043,22,COVE,2006,5,10,14,11,-75.71,36.9,0,NaN,3.185379,NaN,NaN,NaN,NaN,0.060783,0.863859,0.944028,1.395208,NaN,NaN,1.57163,NaN,0.291869,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00044,22,COVE,2006,5,10,14,32,-75.71,36.9,0,NaN,3.130047,NaN,NaN,NaN,NaN,0.06029,0.852182,0.937411,1.409516,NaN,NaN,1.577068,NaN,0.295387,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00045,22,COVE,2006,5,10,15,33,-75.71,36.9,0,NaN,5.625248,NaN,NaN,NaN,NaN,0.061274,0.816824,1.038551,1.261011,NaN,NaN,1.7623,NaN,0.294384,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00046,22,COVE,2006,5,12,11,31,-75.71,36.9,0,NaN,3.295586,NaN,NaN,NaN,NaN,0.037694,0.60464,0.747252,1.307167,NaN,NaN,1.494605,NaN,0.308233,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00047,22,COVE,2006,5,12,12,1,-75.71,36.9,0,NaN,3.612767,NaN,NaN,NaN,NaN,0.037355,0.665961,0.759167,1.238927,NaN,NaN,1.467537,NaN,0.313205,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00048,22,COVE,2006,5,12,12,31,-75.71,36.9,0,NaN,2.839219,NaN,NaN,NaN,NaN,0.037124,0.76533,0.857522,1.351167,NaN,NaN,1.455,NaN,0.336479,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00049,22,COVE,2006,5,12,13,1,-75.71,36.9,0,NaN,3.718396,NaN,NaN,NaN,NaN,0.043729,0.750673,0.902837,1.344559,NaN,NaN,1.609216,NaN,0.31301,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00050,22,COVE,2006,5,12,13,32,-75.71,36.9,0,NaN,3.523029,NaN,NaN,NaN,NaN,0.042725,0.734963,0.934437,1.379868,NaN,NaN,1.61701,NaN,0.312755,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00051,22,COVE,2006,5,12,14,11,-75.71,36.9,0,NaN,3.269936,NaN,NaN,NaN,NaN,0.038337,0.748568,0.978249,1.439759,NaN,NaN,1.638568,NaN,0.299211,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00052,22,COVE,2006,5,12,14,32,-75.71,36.9,0,NaN,3.462461,NaN,NaN,NaN,NaN,0.036676,0.825863,0.937014,1.403855,NaN,NaN,1.634245,NaN,0.318896,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00053,22,COVE,2006,5,12,15,5,-75.71,36.9,0,NaN,3.468078,NaN,NaN,NaN,NaN,0.03689,0.85984,0.953412,1.43219,NaN,NaN,1.668331,NaN,0.304208,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00054,22,COVE,2006,5,12,15,33,-75.71,36.9,0,NaN,3.178864,NaN,NaN,NaN,NaN,0.03651,0.828847,1.054515,1.475705,NaN,NaN,1.660039,NaN,0.330053,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00055,22,COVE,2006,5,12,16,5,-75.71,36.9,0,NaN,3.283423,NaN,NaN,NaN,NaN,0.038292,0.803176,1.029041,1.435088,NaN,NaN,1.634996,NaN,0.305298,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00056,22,COVE,2006,5,13,12,1,-75.71,36.9,0,NaN,2.971636,NaN,NaN,NaN,NaN,0.044323,0.58229,0.75369,1.217694,NaN,NaN,1.335598,NaN,0.246338,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00057,22,COVE,2006,5,13,12,31,-75.71,36.9,0,NaN,3.611928,NaN,NaN,NaN,NaN,0.048894,0.722399,0.821155,1.249093,NaN,NaN,1.478478,NaN,0.278811,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00058,22,COVE,2006,5,13,13,1,-75.71,36.9,0,NaN,3.276271,NaN,NaN,NaN,NaN,0.052938,0.747575,0.885757,1.283315,NaN,NaN,1.461403,NaN,0.293822,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00059,22,COVE,2006,5,13,13,32,-75.71,36.9,0,NaN,3.166039,NaN,NaN,NaN,NaN,0.049438,0.73389,0.906785,1.385753,NaN,NaN,1.557741,NaN,0.286977,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00060,22,COVE,2006,5,13,14,11,-75.71,36.9,0,NaN,3.546912,NaN,NaN,NaN,NaN,0.055144,0.765338,0.912882,1.320503,NaN,NaN,1.551206,NaN,0.277632,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00061,22,COVE,2006,5,13,14,32,-75.71,36.9,0,NaN,5.623315,NaN,NaN,NaN,NaN,0.058803,0.758338,0.94706,1.131008,NaN,NaN,1.580095,NaN,0.291449,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00062,22,COVE,2006,5,13,15,5,-75.71,36.9,0,NaN,5.421763,NaN,NaN,NaN,NaN,0.058567,0.797646,0.647995,1.13621,NaN,NaN,1.572075,NaN,0.277896,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00063,22,COVE,2006,5,13,15,32,-75.71,36.9,0,NaN,3.098062,NaN,NaN,NaN,NaN,0.06823,0.847625,0.722779,1.252208,NaN,NaN,1.39718,NaN,0.272619,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00064,22,COVE,2006,5,13,16,5,-75.71,36.9,0,NaN,2.953747,NaN,NaN,NaN,NaN,0.071308,0.823997,0.738384,1.25187,NaN,NaN,1.370376,NaN,0.275557,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00065,22,COVE,2006,5,14,11,31,-75.71,36.9,0,NaN,3.575715,NaN,NaN,NaN,NaN,0.083749,0.525359,0.681775,1.078601,NaN,NaN,1.272147,NaN,0.197828,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00066,22,COVE,2006,5,14,12,2,-75.71,36.9,0,NaN,2.978391,NaN,NaN,NaN,NaN,0.088856,0.555457,0.742798,1.142894,NaN,NaN,1.254116,NaN,0.22312,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00067,22,COVE,2006,5,14,12,31,-75.71,36.9,0,NaN,2.770058,NaN,NaN,NaN,NaN,0.087403,0.605691,0.801056,1.224172,NaN,NaN,1.304939,NaN,0.212126,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00068,22,COVE,2006,5,14,13,1,-75.71,36.9,0,NaN,9.517399,NaN,NaN,NaN,NaN,0.093196,0.604517,0.850451,0.807566,NaN,NaN,1.36064,NaN,0.213352,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00069,22,COVE,2006,5,14,13,32,-75.71,36.9,0,NaN,7.262554,NaN,NaN,NaN,NaN,0.090027,0.733673,0.865958,0.895742,NaN,NaN,1.371965,NaN,0.229988,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00070,22,COVE,2006,5,14,14,11,-75.71,36.9,0,NaN,2.642259,NaN,NaN,NaN,NaN,0.090845,0.694537,0.608661,1.176542,NaN,NaN,1.233098,NaN,0.25765,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00071,22,COVE,2006,5,15,14,32,-75.71,36.9,0,NaN,8.052294,NaN,NaN,NaN,NaN,0.062306,0.607159,0.762799,0.831703,NaN,NaN,1.323118,NaN,0.252105,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00072,22,COVE,2006,5,16,13,1,-75.71,36.9,0,NaN,4.32534,NaN,NaN,NaN,NaN,0.043374,0.563287,0.648352,0.996118,NaN,NaN,1.264043,NaN,0.204484,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00073,22,COVE,2006,5,16,13,32,-75.71,36.9,0,NaN,4.187984,NaN,NaN,NaN,NaN,0.041177,0.615621,0.729979,1.051577,NaN,NaN,1.317204,NaN,0.259941,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00074,22,COVE,2006,5,17,11,32,-75.71,36.9,0,NaN,3.737905,NaN,NaN,NaN,NaN,0.066971,0.54792,0.71262,0.942134,NaN,NaN,1.128464,NaN,0.223509,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00075,22,COVE,2006,5,17,12,1,-75.71,36.9,0,NaN,3.454155,NaN,NaN,NaN,NaN,0.068757,0.571723,0.738153,0.997393,NaN,NaN,1.158753,NaN,0.28765,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00076,22,COVE,2006,5,17,12,31,-75.71,36.9,0,NaN,3.132433,NaN,NaN,NaN,NaN,0.070524,0.596962,0.727791,1.007887,NaN,NaN,1.127093,NaN,0.227741,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00077,22,COVE,2006,5,17,13,1,-75.71,36.9,0,NaN,3.165955,NaN,NaN,NaN,NaN,0.070924,0.547942,0.690144,1.046523,NaN,NaN,1.176308,NaN,0.222146,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00078,22,COVE,2006,5,17,13,32,-75.71,36.9,0,NaN,3.42267,NaN,NaN,NaN,NaN,0.067265,0.564146,0.701508,1.049775,NaN,NaN,1.216529,NaN,0.225976,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00079,22,COVE,2006,5,17,14,11,-75.71,36.9,0,NaN,6.592479,NaN,NaN,NaN,NaN,0.072437,0.589128,0.369061,0.831757,NaN,NaN,1.23933,NaN,0.215349,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00080,22,COVE,2006,5,17,14,33,-75.71,36.9,0,NaN,3.097848,NaN,NaN,NaN,NaN,0.074564,0.744923,0.53268,1.028622,NaN,NaN,1.148676,NaN,0.240258,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00081,22,COVE,2006,5,17,15,5,-75.71,36.9,0,NaN,3.155742,NaN,NaN,NaN,NaN,0.076479,0.75863,0.626612,1.096271,NaN,NaN,1.232241,NaN,0.261554,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00082,22,COVE,2006,5,17,15,33,-75.71,36.9,0,NaN,3.595328,NaN,NaN,NaN,NaN,0.080068,0.760005,0.610297,1.135932,NaN,NaN,1.344491,NaN,0.276526,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00083,22,COVE,2006,5,18,11,31,-75.71,36.9,0,NaN,4.072224,NaN,NaN,NaN,NaN,0.086085,0.516208,0.581045,0.951673,NaN,NaN,1.180752,NaN,0.306951,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00084,22,COVE,2006,5,18,12,1,-75.71,36.9,0,NaN,5.376563,NaN,NaN,NaN,NaN,0.103279,0.627152,0.618931,0.934793,NaN,NaN,1.287621,NaN,0.309329,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00085,22,COVE,2006,5,18,12,31,-75.71,36.9,0,NaN,5.091179,NaN,NaN,NaN,NaN,0.080556,0.566402,0.613514,0.977182,NaN,NaN,1.319453,NaN,0.30608,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00086,22,COVE,2006,5,18,13,1,-75.71,36.9,0,NaN,4.362657,NaN,NaN,NaN,NaN,0.072046,0.612533,0.68285,1.018177,NaN,NaN,1.295905,NaN,0.300883,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00087,22,COVE,2006,5,18,13,33,-75.71,36.9,0,NaN,4.615207,NaN,NaN,NaN,NaN,0.070634,0.466839,0.649672,1.009544,NaN,NaN,1.313256,NaN,0.312124,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00088,22,COVE,2006,5,18,14,11,-75.71,36.9,0,NaN,4.92454,NaN,NaN,NaN,NaN,0.067523,0.634705,0.664085,1.057139,NaN,NaN,1.409646,NaN,0.288356,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
AS22-00089,22,COVE,2006,5,18,15,33,-75.71,36.9,0,NaN,9.001633,NaN,NaN,NaN,NaN,0.065225,0.59345,0.435688,0.85671,NaN,NaN,1.426658,NaN,0.299648,NaN,NaN,NA,AERONET_SEAPRISM,413_441_489_551_668_T869
