;Database,Venise-SEAPRISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,Abovewater measurement Level 1.5 Screened data DATA USAGE: Due to the research and development phase characterizing AERONET Ocean Color. AOT870 and AOT868 was used for T865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,AERONET-Ocean Color Data Download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,PI(s):Giuseppe_Zibordi giuseppe.zibordi@jrc.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,http://aeronet.gsfc.nasa.gov/cgi-bin/type_one_station_seaprism_new?site=Venise&nachal=2&level=2&place_code=10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,10.00m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
AS03-00031,3,VeniceTower,2002,5,16,11,40,12.5083,45.3139,0,NaN,1.788744,NaN,NaN,NaN,NaN,0.170836,0.72131,0.864099,NaN,NaN,NaN,1.350252,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00032,3,VeniceTower,2002,5,16,12,20,12.5083,45.3139,0,NaN,1.629507,NaN,NaN,NaN,NaN,0.123086,0.744964,0.906347,NaN,NaN,NaN,1.301888,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00033,3,VeniceTower,2002,5,18,9,20,12.5083,45.3139,0,NaN,3.678278,NaN,NaN,NaN,NaN,0.202091,0.530801,0.673683,NaN,NaN,NaN,1.320547,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00034,3,VeniceTower,2002,5,18,9,40,12.5083,45.3139,0,NaN,4.382897,NaN,NaN,NaN,NaN,0.210431,0.603565,0.686121,NaN,NaN,NaN,1.647922,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00035,3,VeniceTower,2002,5,18,10,40,12.5083,45.3139,0,NaN,4.41097,NaN,NaN,NaN,NaN,0.221158,0.639782,0.72352,NaN,NaN,NaN,1.756576,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00036,3,VeniceTower,2002,5,18,11,13,12.5083,45.3139,0,NaN,4.592045,NaN,NaN,NaN,NaN,0.244096,0.686573,0.758508,NaN,NaN,NaN,1.801015,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00037,3,VeniceTower,2002,5,18,11,40,12.5083,45.3139,0,NaN,4.184775,NaN,NaN,NaN,NaN,0.24795,0.696688,0.766622,NaN,NaN,NaN,1.801973,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00038,3,VeniceTower,2002,5,18,12,40,12.5083,45.3139,0,NaN,3.807308,NaN,NaN,NaN,NaN,0.181192,0.688588,0.72438,NaN,NaN,NaN,1.726763,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00039,3,VeniceTower,2002,5,21,11,14,12.5083,45.3139,0,NaN,1.216707,NaN,NaN,NaN,NaN,0.101247,0.745928,0.849232,NaN,NaN,NaN,1.036308,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00040,3,VeniceTower,2002,5,22,10,40,12.5083,45.3139,0,NaN,0.690663,NaN,NaN,NaN,NaN,0.121036,0.720356,0.798457,NaN,NaN,NaN,0.766306,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00041,3,VeniceTower,2002,6,1,12,41,12.5083,45.3139,0,NaN,0.598239,NaN,NaN,NaN,NaN,0.441539,0.63418,0.69607,NaN,NaN,NaN,0.553286,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00042,3,VeniceTower,2002,6,10,13,23,12.5083,45.3139,0,NaN,2.048274,NaN,NaN,NaN,NaN,0.090593,1.228184,1.474408,NaN,NaN,NaN,2.092701,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00043,3,VeniceTower,2002,6,11,13,23,12.5083,45.3139,0,NaN,1.934344,NaN,NaN,NaN,NaN,0.114083,0.714567,0.813667,NaN,NaN,NaN,1.175488,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00044,3,VeniceTower,2002,6,12,13,23,12.5083,45.3139,0,NaN,1.308189,NaN,NaN,NaN,NaN,0.102753,0.449529,0.482792,NaN,NaN,NaN,0.583339,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00045,3,VeniceTower,2002,6,13,13,23,12.5083,45.3139,0,NaN,1.029243,NaN,NaN,NaN,NaN,0.258491,0.499994,0.524115,NaN,NaN,NaN,0.589429,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00046,3,VeniceTower,2002,6,15,13,24,12.5083,45.3139,0,NaN,2.263378,NaN,NaN,NaN,NaN,0.130798,0.623774,0.701762,NaN,NaN,NaN,1.199016,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00047,3,VeniceTower,2002,6,16,13,24,12.5083,45.3139,0,NaN,2.301468,NaN,NaN,NaN,NaN,0.271501,0.434265,0.6016,NaN,NaN,NaN,1.110198,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00048,3,VeniceTower,2002,6,18,12,24,12.5083,45.3139,0,NaN,1.394254,NaN,NaN,NaN,NaN,0.160824,0.622331,0.688923,NaN,NaN,NaN,0.844658,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00049,3,VeniceTower,2002,6,19,10,45,12.5083,45.3139,0,NaN,1.428414,NaN,NaN,NaN,NaN,0.110232,0.720064,0.783289,NaN,NaN,NaN,1.03846,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00050,3,VeniceTower,2002,6,19,13,24,12.5083,45.3139,0,NaN,1.149123,NaN,NaN,NaN,NaN,0.093807,0.730828,0.776803,NaN,NaN,NaN,0.891624,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00051,3,VeniceTower,2002,6,20,9,45,12.5083,45.3139,0,NaN,1.104218,NaN,NaN,NaN,NaN,0.090549,0.644579,0.703179,NaN,NaN,NaN,0.76924,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00052,3,VeniceTower,2002,6,20,10,25,12.5083,45.3139,0,NaN,1.141121,NaN,NaN,NaN,NaN,0.097727,0.662894,0.696474,NaN,NaN,NaN,0.800119,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00053,3,VeniceTower,2002,6,20,10,45,12.5083,45.3139,0,NaN,1.070593,NaN,NaN,NaN,NaN,0.105789,0.65246,0.682095,NaN,NaN,NaN,0.778681,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00054,3,VeniceTower,2002,6,20,11,18,12.5083,45.3139,0,NaN,1.216646,NaN,NaN,NaN,NaN,0.104471,0.661888,0.704039,NaN,NaN,NaN,0.81025,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00055,3,VeniceTower,2002,6,20,11,45,12.5083,45.3139,0,NaN,1.103264,NaN,NaN,NaN,NaN,0.109062,0.652477,0.690761,NaN,NaN,NaN,0.783872,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00056,3,VeniceTower,2002,6,20,12,25,12.5083,45.3139,0,NaN,1.163915,NaN,NaN,NaN,NaN,0.11994,0.687686,0.73758,NaN,NaN,NaN,0.831096,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00057,3,VeniceTower,2002,6,20,12,45,12.5083,45.3139,0,NaN,1.113224,NaN,NaN,NaN,NaN,0.123067,0.661189,0.720428,NaN,NaN,NaN,0.816056,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00058,3,VeniceTower,2002,6,20,13,24,12.5083,45.3139,0,NaN,1.243413,NaN,NaN,NaN,NaN,0.117252,0.667491,0.741373,NaN,NaN,NaN,0.862153,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00059,3,VeniceTower,2002,6,21,10,45,12.5083,45.3139,0,NaN,1.202911,NaN,NaN,NaN,NaN,0.212109,0.608755,0.664044,NaN,NaN,NaN,0.747598,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00060,3,VeniceTower,2002,6,21,12,45,12.5083,45.3139,0,NaN,1.131634,NaN,NaN,NaN,NaN,0.166201,0.684999,0.700569,NaN,NaN,NaN,0.783166,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00061,3,VeniceTower,2002,6,21,13,25,12.5083,45.3139,0,NaN,1.301652,NaN,NaN,NaN,NaN,0.176346,0.644372,0.682797,NaN,NaN,NaN,0.80786,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00062,3,VeniceTower,2002,6,22,13,25,12.5083,45.3139,0,NaN,1.279964,NaN,NaN,NaN,NaN,0.097269,0.667872,0.730305,NaN,NaN,NaN,0.881151,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00063,3,VeniceTower,2002,6,23,9,25,12.5083,45.3139,0,NaN,1.933193,NaN,NaN,NaN,NaN,0.147183,0.606979,0.676666,NaN,NaN,NaN,1.034907,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00064,3,VeniceTower,2002,6,23,10,45,12.5083,45.3139,0,NaN,1.774779,NaN,NaN,NaN,NaN,0.134549,0.636818,0.694474,NaN,NaN,NaN,1.033348,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00065,3,VeniceTower,2002,6,23,13,25,12.5083,45.3139,0,NaN,2.158998,NaN,NaN,NaN,NaN,0.096005,0.659363,0.723674,NaN,NaN,NaN,1.248196,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00066,3,VeniceTower,2002,7,8,10,28,12.5083,45.3139,0,NaN,1.511415,NaN,NaN,NaN,NaN,0.042061,1.207558,1.401166,NaN,NaN,NaN,1.897019,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00067,3,VeniceTower,2002,7,8,10,48,12.5083,45.3139,0,NaN,1.571303,NaN,NaN,NaN,NaN,0.041009,1.250014,1.435936,NaN,NaN,NaN,1.970011,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00068,3,VeniceTower,2002,7,8,11,21,12.5083,45.3139,0,NaN,1.582441,NaN,NaN,NaN,NaN,0.039633,1.272229,1.419755,NaN,NaN,NaN,1.980277,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00069,3,VeniceTower,2002,7,8,11,48,12.5083,45.3139,0,NaN,1.467417,NaN,NaN,NaN,NaN,0.038232,1.269531,1.444703,NaN,NaN,NaN,1.930294,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00070,3,VeniceTower,2002,7,8,12,28,12.5083,45.3139,0,NaN,1.445012,NaN,NaN,NaN,NaN,0.035806,1.160708,1.36319,NaN,NaN,NaN,1.827163,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00071,3,VeniceTower,2002,7,8,12,48,12.5083,45.3139,0,NaN,1.431881,NaN,NaN,NaN,NaN,0.034148,1.141413,1.30147,NaN,NaN,NaN,1.752219,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00072,3,VeniceTower,2002,7,8,13,28,12.5083,45.3139,0,NaN,1.416451,NaN,NaN,NaN,NaN,0.032879,1.08049,1.257019,NaN,NaN,NaN,1.666292,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00073,3,VeniceTower,2002,7,9,10,28,12.5083,45.3139,0,NaN,1.469639,NaN,NaN,NaN,NaN,0.069178,0.902873,1.030452,NaN,NaN,NaN,1.401094,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00074,3,VeniceTower,2002,7,9,10,48,12.5083,45.3139,0,NaN,1.458309,NaN,NaN,NaN,NaN,0.070127,0.92526,1.052736,NaN,NaN,NaN,1.435884,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00075,3,VeniceTower,2002,7,9,11,22,12.5083,45.3139,0,NaN,1.415441,NaN,NaN,NaN,NaN,0.087993,0.920733,1.050181,NaN,NaN,NaN,1.409265,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00076,3,VeniceTower,2002,7,9,11,48,12.5083,45.3139,0,NaN,1.367593,NaN,NaN,NaN,NaN,0.129158,0.903138,1.044359,NaN,NaN,NaN,1.378122,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00077,3,VeniceTower,2002,7,9,12,28,12.5083,45.3139,0,NaN,1.338737,NaN,NaN,NaN,NaN,0.169405,0.908797,1.024942,NaN,NaN,NaN,1.32509,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00078,3,VeniceTower,2002,7,9,12,48,12.5083,45.3139,0,NaN,1.369755,NaN,NaN,NaN,NaN,0.177523,0.891027,1.027619,NaN,NaN,NaN,1.325459,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00079,3,VeniceTower,2002,7,10,13,28,12.5083,45.3139,0,NaN,1.612479,NaN,NaN,NaN,NaN,0.194594,0.797659,0.952412,NaN,NaN,NaN,1.325266,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00080,3,VeniceTower,2002,7,11,12,28,12.5083,45.3139,0,NaN,1.036374,NaN,NaN,NaN,NaN,0.088585,0.836478,0.941418,NaN,NaN,NaN,1.037126,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00081,3,VeniceTower,2002,7,11,12,49,12.5083,45.3139,0,NaN,0.992448,NaN,NaN,NaN,NaN,0.082061,0.812283,0.925458,NaN,NaN,NaN,1.026135,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00082,3,VeniceTower,2002,7,12,12,49,12.5083,45.3139,0,NaN,1.084345,NaN,NaN,NaN,NaN,0.11798,0.623891,0.728091,NaN,NaN,NaN,0.901864,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00083,3,VeniceTower,2002,7,12,13,28,12.5083,45.3139,0,NaN,0.987768,NaN,NaN,NaN,NaN,0.103521,0.602421,0.723125,NaN,NaN,NaN,0.841134,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00084,3,VeniceTower,2002,7,13,9,28,12.5083,45.3139,0,NaN,1.394346,NaN,NaN,NaN,NaN,0.101662,0.559379,0.74143,NaN,NaN,NaN,1.069591,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00085,3,VeniceTower,2002,7,13,9,49,12.5083,45.3139,0,NaN,1.458535,NaN,NaN,NaN,NaN,0.101153,0.613623,0.751778,NaN,NaN,NaN,1.08494,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00086,3,VeniceTower,2002,7,13,10,29,12.5083,45.3139,0,NaN,1.461362,NaN,NaN,NaN,NaN,0.098838,0.572931,0.735405,NaN,NaN,NaN,1.049186,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00087,3,VeniceTower,2002,7,13,10,49,12.5083,45.3139,0,NaN,1.352659,NaN,NaN,NaN,NaN,0.110586,0.536631,0.712244,NaN,NaN,NaN,1.008751,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00088,3,VeniceTower,2002,7,13,11,22,12.5083,45.3139,0,NaN,1.312525,NaN,NaN,NaN,NaN,0.113568,0.561874,0.688774,NaN,NaN,NaN,0.976415,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00089,3,VeniceTower,2002,7,13,11,49,12.5083,45.3139,0,NaN,1.222195,NaN,NaN,NaN,NaN,0.113492,0.57989,0.731822,NaN,NaN,NaN,0.955847,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00090,3,VeniceTower,2002,7,13,12,29,12.5083,45.3139,0,NaN,1.329335,NaN,NaN,NaN,NaN,0.11462,0.583686,0.705368,NaN,NaN,NaN,0.985626,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
AS03-00091,3,VeniceTower,2002,7,13,12,49,12.5083,45.3139,0,NaN,1.352197,NaN,NaN,NaN,NaN,0.115285,0.584556,0.699542,NaN,NaN,NaN,1.026992,NaN,NaN,NaN,NaN,NA,AERONET_SEAPRISM,440_555_AOT870
