;Database,BOUSSOLE-SPMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,Normalised (Gordon & Clark) radiance was provided by LOV (f/Q correction applied at UoP); Lwn443 is actually Lwn442. wn555 is actually Lwn560. Lwn670 is actually Lwn665. Chla_fluor is actually reconstructed surface Chlorophyll.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,Boussole SPMR data from LOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,PI(s):David Antoine antoine@obs-vlfr.fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,Personal communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
BS02-00028,2,BOUSSOLE,2001,9,2,14,32,7.8832998,43.3666992,0,0.0524667,NaN,0.05627,NaN,NaN,NaN,NaN,1.315435783,1.329456919,1.225407071,0.897088845,0.717615989,0.439578005,0.062519015,0.035433442,0.026326037,0.01093973,NA,BOUSSOLE-SPMR,None
BS02-00029,2,BOUSSOLE,2001,9,3,8,34,7.9000001,43.3666992,0,0.077,NaN,0.05122,NaN,NaN,NaN,NaN,1.055784673,1.034009579,0.93020878,0.671516404,0.51323294,0.298566404,0.057465547,0.035136489,0.028312344,0.0183109,NA,BOUSSOLE-SPMR,None
BS02-00030,2,BOUSSOLE,2001,9,3,9,6,7.9000001,43.3666992,0,0.077,NaN,0.05117,NaN,NaN,NaN,NaN,0.956222988,0.949736038,0.857762305,0.602740101,0.45853262,0.262808989,0.038312434,0.021516011,0.016250034,0.008013084,NA,BOUSSOLE-SPMR,None
BS02-00031,2,BOUSSOLE,2001,9,3,9,17,7.9000001,43.3666992,0,0.074,NaN,0.05158,NaN,NaN,NaN,NaN,1.012131792,0.982486167,0.866604485,0.603114999,0.469928246,0.278516582,0.049949235,0.029810008,0.024273233,0.010965954,NA,BOUSSOLE-SPMR,None
BS02-00032,2,BOUSSOLE,2001,9,3,9,25,7.9000001,43.3666992,0,0.074,NaN,0.05115,NaN,NaN,NaN,NaN,0.946100132,0.926546238,0.84092681,0.587802893,0.463775336,0.265292556,0.044446656,0.026024749,0.022393589,0.012214131,NA,BOUSSOLE-SPMR,None
BS02-00033,2,BOUSSOLE,2001,9,3,11,31,7.9000001,43.3666992,0,0.0946333,NaN,0.05004,NaN,NaN,NaN,NaN,0.916765702,0.928598971,0.864768857,0.62762103,0.48987949,0.285534936,0.046481235,0.027249716,0.021866111,0.011995579,NA,BOUSSOLE-SPMR,None
BS02-00034,2,BOUSSOLE,2001,9,3,12,1,7.9000001,43.3666992,0,0.0946333,NaN,0.04773,NaN,NaN,NaN,NaN,0.969698364,0.97925731,0.901842684,0.635260575,0.506321602,0.295382581,0.05542897,0.033750448,0.027846029,0.01667123,NA,BOUSSOLE-SPMR,None
BS02-00035,2,BOUSSOLE,2001,9,3,12,16,7.9000001,43.3666992,0,0.074,NaN,0.04705,NaN,NaN,NaN,NaN,0.909577685,0.926210619,0.848701601,0.595757921,0.454791655,0.210610366,0.03138113,0.017121119,0.013111897,0.005397307,NA,BOUSSOLE-SPMR,None
BS02-00036,2,BOUSSOLE,2001,9,3,12,23,7.9000001,43.3666992,0,0.074,NaN,0.04946,NaN,NaN,NaN,NaN,0.954758611,0.960476972,0.874670545,0.603666315,0.46682756,0.273360221,0.043848526,0.025595265,0.020819141,0.010424741,NA,BOUSSOLE-SPMR,None
BS02-00037,2,BOUSSOLE,2001,9,3,13,2,7.8832998,43.3666992,0,0.0613667,NaN,0.04799,NaN,NaN,NaN,NaN,0.950243621,0.941830989,0.85701952,0.616773351,0.476332181,0.274714447,0.050440031,0.02971247,0.024622339,0.015723043,NA,BOUSSOLE-SPMR,None
BS02-00038,2,BOUSSOLE,2001,9,3,13,10,7.9000001,43.3666992,0,0.0613667,NaN,0.04944,NaN,NaN,NaN,NaN,1.073843015,1.063266612,0.954769138,0.693379655,0.537872631,0.314550123,0.053329952,0.031311475,0.02309503,0.011721807,NA,BOUSSOLE-SPMR,None
BS02-00039,2,BOUSSOLE,2001,10,2,11,28,7.9000001,43.3666992,0,0.1400333,NaN,0.05591,NaN,NaN,NaN,NaN,0.419370759,0.345351313,0.369091519,0.270130605,0.214928597,0.128368291,0.02288617,0.013555965,0.010564792,0.005162294,NA,BOUSSOLE-SPMR,None
BS02-00040,2,BOUSSOLE,2001,10,2,11,32,7.9000001,43.3666992,0,0.1400333,NaN,0.05478,NaN,NaN,NaN,NaN,0.433200994,0.415451345,0.379228422,0.275962741,0.220639395,0.132367259,0.023155974,0.012766973,0.0099465,0.003779557,NA,BOUSSOLE-SPMR,None
BS02-00041,2,BOUSSOLE,2001,11,3,11,14,7.9000001,43.3666992,0,NaN,0.12,0.06081,NaN,NaN,NaN,NaN,0.932036947,0.924007006,0.851136245,0.650961518,0.529004923,0.312560285,0.069362142,0.045167407,0.032549259,0.020006434,NA,BOUSSOLE-SPMR,None
BS02-00042,2,BOUSSOLE,2001,11,3,11,31,7.9000001,43.3666992,0,NaN,0.12,0.06524,NaN,NaN,NaN,NaN,0.963465255,0.979082711,0.921284724,0.7140736,0.589729699,0.375449531,0.09095738,0.05908995,0.042858983,0.029898062,NA,BOUSSOLE-SPMR,None
BS02-00043,2,BOUSSOLE,2001,11,3,12,5,7.9000001,43.3666992,0,NaN,0.12,0.06951,NaN,NaN,NaN,NaN,1.380407575,1.385775679,1.326643528,1.056295259,0.906863191,0.745957595,0.12808234,0.089655566,0.064416842,0.039927005,NA,BOUSSOLE-SPMR,None
BS02-00044,2,BOUSSOLE,2001,11,3,12,10,7.9000001,43.3666992,0,NaN,0.12,0.06597,NaN,NaN,NaN,NaN,1.130671426,1.13874613,1.08070107,0.833389402,0.682009365,0.412233181,0.053492298,0.028683781,0.019896578,0.010262893,NA,BOUSSOLE-SPMR,None
BS02-00045,2,BOUSSOLE,2001,11,3,12,16,7.9000001,43.3666992,0,NaN,0.12,0.06397,NaN,NaN,NaN,NaN,0.980879821,0.999906848,0.959707093,0.726363657,0.600415784,0.371875671,0.064416391,0.038196054,0.024834807,0.012253808,NA,BOUSSOLE-SPMR,None
BS02-00046,2,BOUSSOLE,2001,11,3,12,26,7.9000001,43.3666992,0,NaN,0.12,0.06849,NaN,NaN,NaN,NaN,1.007960644,0.977844009,0.908252147,0.709639688,0.573862584,0.362630965,0.075732436,0.059957024,0.041089862,0.023674662,NA,BOUSSOLE-SPMR,None
BS02-00047,2,BOUSSOLE,2001,11,3,12,31,7.9000001,43.3666992,0,NaN,0.12,0.06605,NaN,NaN,NaN,NaN,1.201329569,1.247917992,1.232883478,0.963786438,0.83705665,0.540312539,0.110143778,0.085641012,0.054949332,0.030073088,NA,BOUSSOLE-SPMR,None
BS02-00048,2,BOUSSOLE,2001,11,4,11,24,7.9000001,43.3666992,0,0.11092,NaN,0.05546,NaN,NaN,NaN,NaN,0.630542122,0.619943073,0.570952871,0.397095957,0.312049673,0.184717881,0.033578364,0.019374478,0.013718648,0.007021524,NA,BOUSSOLE-SPMR,None
BS02-00049,2,BOUSSOLE,2001,11,4,11,30,7.9000001,43.3666992,0,0.11092,NaN,0.05207,NaN,NaN,NaN,NaN,0.723419527,0.67858155,0.588797298,0.440008564,0.290465885,0.196977811,0.041744093,0.024896575,0.018031947,0.009176298,NA,BOUSSOLE-SPMR,None
BS02-00050,2,BOUSSOLE,2001,11,4,12,0,7.9000001,43.3666992,0,0.11092,NaN,0.0593,NaN,NaN,NaN,NaN,0.63449052,0.621974957,0.579307522,0.399300403,0.212710141,0.183700072,0.028095669,0.016004082,0.011084424,0.00562858,NA,BOUSSOLE-SPMR,None
BS02-00051,2,BOUSSOLE,2001,11,4,12,34,7.9000001,43.3666992,0,0.1195643,NaN,0.0569,NaN,NaN,NaN,NaN,0.60909451,0.595209931,0.54573983,0.38064117,0.299126266,0.178057466,0.0315663,0.017560402,0.01157642,0.005339412,NA,BOUSSOLE-SPMR,None
BS02-00052,2,BOUSSOLE,2002,1,23,11,17,7.9000001,43.3666992,0,0.624,NaN,0.04846,NaN,NaN,NaN,NaN,0.21285591,0.208128463,0.190323541,0.131290112,0.096359479,0.060461832,0.01045488,0.006042578,0.006519066,0.00287628,NA,BOUSSOLE-SPMR,None
BS02-00053,2,BOUSSOLE,2002,1,23,11,29,7.9000001,43.3666992,0,0.7093334,NaN,0.05165,NaN,NaN,NaN,NaN,0.219009108,0.205665652,0.185091743,0.130928337,0.095811834,0.059177275,0.011653497,0.006639249,0.007308118,0.003244468,NA,BOUSSOLE-SPMR,None
BS02-00054,2,BOUSSOLE,2002,1,23,12,4,7.9000001,43.3666992,0,0.7093334,NaN,0.06519,NaN,NaN,NaN,NaN,0.173793972,0.156781783,0.145502225,0.107673162,0.081602968,0.051744511,0.010592882,0.006380385,0.007869364,0.003243767,NA,BOUSSOLE-SPMR,None
BS02-00055,2,BOUSSOLE,2002,1,23,12,16,7.9136,43.3796005,0,0.7093334,NaN,0.0709,NaN,NaN,NaN,NaN,0.365897657,0.324299114,0.316219366,0.249276612,0.199273558,0.131375203,0.024428768,0.015092035,0.017792613,0.009193595,NA,BOUSSOLE-SPMR,None
BS02-00056,2,BOUSSOLE,2002,1,23,12,28,7.9162002,43.3816986,0,0.7093334,NaN,0.06505,NaN,NaN,NaN,NaN,0.272504252,0.239190285,0.224596612,0.171868338,0.133295085,0.084892463,0.016072734,0.010149155,0.01238073,0.005652834,NA,BOUSSOLE-SPMR,None
BS02-00057,2,BOUSSOLE,2002,3,22,12,1,7.8962998,43.3697014,0,0.8236666,NaN,0.07515,NaN,NaN,NaN,NaN,0.610688597,0.550005975,0.508361318,0.399420219,0.329517451,0.228981497,0.070576195,0.05007752,0.037737434,0.023747435,NA,BOUSSOLE-SPMR,None
BS02-00058,2,BOUSSOLE,2002,3,22,13,17,7.9001002,43.3678017,0,0.776,NaN,0.08133,NaN,NaN,NaN,NaN,0.525121349,0.48532653,0.481093433,0.375050093,0.308896758,0.202230623,0.042624415,0.028537458,0.019274862,0.012731919,NA,BOUSSOLE-SPMR,None
BS02-00059,2,BOUSSOLE,2002,3,22,13,27,7.8961,43.3708,0,0.7394667,NaN,0.07948,NaN,NaN,NaN,NaN,0.396121748,0.36662806,0.368239613,0.277497826,0.221410837,0.200269994,0.022995292,0.015539209,0.010723333,0.006166963,NA,BOUSSOLE-SPMR,None
BS02-00060,2,BOUSSOLE,2002,3,24,13,20,7.3256998,43.6144981,0,0.20112,NaN,0.04463,NaN,NaN,NaN,NaN,0.882072811,0.848002508,0.710333165,0.484895503,0.352152789,0.21619705,0.037817806,0.021202504,0.015996036,0.006446733,NA,BOUSSOLE-SPMR,None
BS02-00061,2,BOUSSOLE,2002,3,24,13,24,7.3245001,43.6156006,0,0.20112,NaN,0.04651,NaN,NaN,NaN,NaN,0.885968909,0.860962248,0.721816713,0.49253328,0.358123906,0.223588979,0.04474209,0.026861213,0.021132682,0.01138835,NA,BOUSSOLE-SPMR,None
BS02-00062,2,BOUSSOLE,2002,3,24,14,0,7.3210001,43.6199989,0,0.20112,NaN,0.04735,NaN,NaN,NaN,NaN,0.884562867,0.8950625,0.778931051,0.519442261,0.388538219,0.248001708,0.040213112,0.022296133,0.01696124,0.007845096,NA,BOUSSOLE-SPMR,None
BS02-00063,2,BOUSSOLE,2002,3,24,14,24,7.3312001,43.6096992,0,0.203,NaN,0.05474,NaN,NaN,NaN,NaN,0.910452014,0.92289376,0.819659719,0.615212729,                      NaN,0.277484783,0.048949158,0.02452371,0.015527682,0.007310816,NA,BOUSSOLE-SPMR,None
BS02-00064,2,BOUSSOLE,2002,5,20,11,11,7.9000001,43.3666992,0,0.129,NaN,0.04857,NaN,NaN,NaN,NaN,0.862364369,0.956642138,0.912037399,0.648456299,0.500806388,0.291865744,0.053891117,0.033101982,0.027247666,0.011722831,NA,BOUSSOLE-SPMR,None
BS02-00065,2,BOUSSOLE,2002,5,20,11,18,7.9000001,43.3666992,0,0.129,NaN,0.04909,NaN,NaN,NaN,NaN,0.806282357,0.899085904,0.867267055,0.603384146,0.464377064,0.248787236,0.045902097,0.027496165,0.022906219,0.009903905,NA,BOUSSOLE-SPMR,None
BS02-00066,2,BOUSSOLE,2002,5,20,12,1,7.8955998,43.3700981,0,0.129,NaN,0.04903,NaN,NaN,NaN,NaN,0.797782416,0.88675595,0.851251796,0.5955749,0.456955266,0.289421497,0.050763003,0.031193556,0.024818826,0.012232865,NA,BOUSSOLE-SPMR,None
BS02-00067,2,BOUSSOLE,2002,5,20,12,9,7.8927999,43.3726997,0,0.129,NaN,0.04917,NaN,NaN,NaN,NaN,0.75233282,0.84059496,0.816728108,0.561016299,0.434565998,0.275419897,0.048441923,0.02941336,0.023009096,0.012003179,NA,BOUSSOLE-SPMR,None
BS02-00068,2,BOUSSOLE,2002,5,20,13,0,7.8976998,43.3717003,0,0.129,NaN,0.05114,NaN,NaN,NaN,NaN,0.867618526,0.95980375,0.919319676,0.654897251,0.500575486,0.386261068,0.056096952,0.031239864,0.023305572,0.010734182,NA,BOUSSOLE-SPMR,None
BS02-00069,2,BOUSSOLE,2002,5,20,14,0,7.9025998,43.3708,0,0.1037857,NaN,0.05411,NaN,NaN,NaN,NaN,0.8985396,0.989073977,0.943861063,0.657105709,0.504651447,0.391949948,0.0480165,0.028411945,0.023341539,0.011390693,NA,BOUSSOLE-SPMR,None
BS02-00070,2,BOUSSOLE,2002,5,20,15,0,7.9025998,43.3708,0,0.1037857,NaN,0.05386,NaN,NaN,NaN,NaN,0.778257421,0.868458186,0.845803216,0.578705111,0.431437633,0.259061012,0.040750189,0.02439556,0.017144495,0.008776367,NA,BOUSSOLE-SPMR,None
BS02-00071,2,BOUSSOLE,2002,5,21,9,0,7.8973999,43.3670006,0,0.1142936,NaN,0.03685,NaN,NaN,NaN,NaN,0.738968674,0.796761543,0.753420355,0.522323806,0.395696527,0.246899261,0.048900346,0.029929014,0.021540702,0.009518501,NA,BOUSSOLE-SPMR,None
BS02-00072,2,BOUSSOLE,2002,5,21,10,0,7.8924999,43.3681984,0,0.105,NaN,0.04961,NaN,NaN,NaN,NaN,0.789258783,0.878146166,0.846520789,0.585646438,0.446095836,0.277249681,0.044272151,0.025623385,0.01787134,0.008148862,NA,BOUSSOLE-SPMR,None
BS02-00073,2,BOUSSOLE,2002,5,21,11,18,7.9006,43.3716011,0,0.07909,NaN,0.04757,NaN,NaN,NaN,NaN,0.853491361,0.952390276,0.914103024,0.62567498,0.478305637,0.299610195,0.048082487,0.029870599,0.023750585,0.010847741,NA,BOUSSOLE-SPMR,None
BS02-00074,2,BOUSSOLE,2002,5,21,12,0,7.8994999,43.3694992,0,0.07909,NaN,0.04698,NaN,NaN,NaN,NaN,0.840049825,0.928544924,0.883948429,0.603232462,0.458552447,0.28436578,0.045917789,0.028051601,0.022723069,0.01051919,NA,BOUSSOLE-SPMR,None
BS02-00075,2,BOUSSOLE,2002,5,21,12,18,7.8993001,43.3712997,0,0.07909,NaN,0.0468,NaN,NaN,NaN,NaN,0.814323751,0.916189682,0.877082482,0.591203291,0.445517318,0.275613787,0.045969191,0.02948893,0.025561944,0.011344603,NA,BOUSSOLE-SPMR,None
BS02-00076,2,BOUSSOLE,2002,6,25,7,8,7.8056002,43.3939018,0,NaN,0.122,0.05122,NaN,NaN,NaN,NaN,0.899899958,0.903120295,0.77116227,0.499816682,0.365917237,0.224422014,0.030700681,0.018745007,0.017011394,0.00734992,NA,BOUSSOLE-SPMR,None
BS02-00077,2,BOUSSOLE,2002,6,25,7,13,7.8046999,43.3931007,0,NaN,0.122,0.04917,NaN,NaN,NaN,NaN,0.821124245,0.821963686,0.689705056,0.448006745,0.322440426,0.193295794,0.024557112,0.014461725,0.010419282,0.005546939,NA,BOUSSOLE-SPMR,None
BS02-00078,2,BOUSSOLE,2002,6,25,8,5,7.8017001,43.3941994,0,NaN,0.122,0.04886,NaN,NaN,NaN,NaN,0.773023923,0.793392994,0.696731244,0.458071315,0.33300005,0.203561148,0.030427037,0.018677839,0.017049951,0.006712529,NA,BOUSSOLE-SPMR,None
BS02-00079,2,BOUSSOLE,2002,6,25,8,26,7.7979999,43.3922005,0,NaN,0.122,0.0439,NaN,NaN,NaN,NaN,0.861137867,0.869282132,0.748987068,0.492925259,0.357302625,0.216425661,0.030014799,0.01765843,0.016744169,0.006799629,NA,BOUSSOLE-SPMR,None
BS02-00080,2,BOUSSOLE,2002,6,25,10,29,7.7867999,43.3964005,0,NaN,0.122,0.04005,NaN,NaN,NaN,NaN,0.86101783,0.881928119,0.763488926,0.498222237,0.360233552,0.217537272,0.030682245,0.017593746,0.014989575,0.006658083,NA,BOUSSOLE-SPMR,None
BS02-00081,2,BOUSSOLE,2002,6,25,12,11,7.7783999,43.394001,0,NaN,0.122,0.04352,NaN,NaN,NaN,NaN,0.937679647,0.968122979,0.838891701,0.550162479,0.40011334,0.24387442,0.034298619,0.020612503,0.017667958,0.006217603,NA,BOUSSOLE-SPMR,None
BS02-00084,2,BOUSSOLE,2002,6,27,8,13,7.8874998,43.3684998,0,0.10394,NaN,0.04629,NaN,NaN,NaN,NaN,0.711489372,0.725289106,0.622940463,0.40816066,0.291836962,0.175561573,0.02583739,0.014328331,0.011920754,0.005133275,NA,BOUSSOLE-SPMR,None
